Country_Name,Country_Code,year,GDP_USD,GDP_per_capita_USD
Afghanistan,AFG,2015,19134211764,556.0072209
Afghanistan,AFG,2016,18116562465,512.0127781
Afghanistan,AFG,2017,18753469630,516.6798622
Afghanistan,AFG,2018,18053228579,485.6684187
Afghanistan,AFG,2019,18799450743,494.1793499
Afghanistan,AFG,2020,20116137326,516.7478708
Albania,ALB,2015,11386850130,3952.802538
Albania,ALB,2016,11861199831,4124.05539
Albania,ALB,2017,13019689337,4531.019374
Albania,ALB,2018,15156432310,5287.663694
Albania,ALB,2019,15401830754,5396.215864
Albania,ALB,2020,15131866271,5332.160475
Algeria,DZA,2015,1.65979E+11,4177.889542
Algeria,DZA,2016,1.60034E+11,3946.452447
Algeria,DZA,2017,1.70097E+11,4109.698217
Algeria,DZA,2018,1.74911E+11,4142.018558
Algeria,DZA,2019,1.71767E+11,3989.668276
Algeria,DZA,2020,1.45009E+11,3306.858208
American_Samoa,ASM,2015,673000000,12059.63516
American_Samoa,ASM,2016,671000000,12038.2497
American_Samoa,ASM,2017,612000000,11003.82976
American_Samoa,ASM,2018,639000000,11521.60978
American_Samoa,ASM,2019,648000000,11715.36014
American_Samoa,ASM,2020,709000000,12844.90099
Andorra,AND,2015,2789881259,35770.91865
Andorra,AND,2016,2896610480,37474.74584
Andorra,AND,2017,3000162081,38964.66201
Andorra,AND,2018,3218419897,41793.31884
Andorra,AND,2019,3155149348,40898.41791
Andorra,AND,2020,2891001149,37416.69772
Angola,AGO,2015,87219290029,3127.890598
Angola,AGO,2016,49840494026,1728.023754
Angola,AGO,2017,68972763787,2313.220584
Angola,AGO,2018,77792940077,2524.942483
Angola,AGO,2019,69309104807,2177.799015
Angola,AGO,2020,53619071176,1631.431691
Antigua_and_Barbuda,ATG,2015,1336692593,14285.32978
Antigua_and_Barbuda,ATG,2016,1436585185,15198.74297
Antigua_and_Barbuda,ATG,2017,1467977778,15383.5764
Antigua_and_Barbuda,ATG,2018,1605944444,16679.59166
Antigua_and_Barbuda,ATG,2019,1687533333,17376.64968
Antigua_and_Barbuda,ATG,2020,1370281481,13992.74448
Argentina,ARG,2015,5.94749E+11,13789.06042
Argentina,ARG,2016,5.57531E+11,12790.24247
Argentina,ARG,2017,6.43629E+11,14613.04182
Argentina,ARG,2018,5.2482E+11,11795.15939
Argentina,ARG,2019,4.52818E+11,10076.35524
Argentina,ARG,2020,3.89591E+11,8585.694742
Armenia,ARM,2015,10553337673,3607.289299
Armenia,ARM,2016,10546135160,3591.828052
Armenia,ARM,2017,11527458566,3914.527854
Armenia,ARM,2018,12457941907,4220.540321
Armenia,ARM,2019,13619291361,4604.646324
Armenia,ARM,2020,12641209802,4266.018074
Aruba,ABW,2015,2963128492,28399.05013
Aruba,ABW,2016,2983798883,28453.71556
Aruba,ABW,2017,3092178771,29348.41897
Aruba,ABW,2018,3202234637,30253.71423
Aruba,ABW,2019,3310055866,31135.88436
Aruba,ABW,2020,2496648045,23384.29879
Australia,AUS,2015,1.35053E+12,56707.02208
Australia,AUS,2016,1.20669E+12,49881.76371
Australia,AUS,2017,1.32688E+12,53934.25018
Australia,AUS,2018,1.42853E+12,57180.7794
Australia,AUS,2019,1.39195E+12,54875.28596
Australia,AUS,2020,1.32784E+12,51680.31652
Austria,AUT,2015,3.81971E+11,44195.81759
Austria,AUT,2016,3.95837E+11,45307.58786
Austria,AUT,2017,4.17261E+11,47429.15846
Austria,AUT,2018,4.55168E+11,51486.5755
Austria,AUT,2019,4.45012E+11,50114.40111
Austria,AUT,2020,4.33258E+11,48588.65938
Azerbaijan,AZE,2015,53074370486,5500.310382
Azerbaijan,AZE,2016,37867518957,3880.738731
Azerbaijan,AZE,2017,40865558912,4147.089716
Azerbaijan,AZE,2018,47112941176,4739.84171
Azerbaijan,AZE,2019,48174235294,4805.753718
Azerbaijan,AZE,2020,42693000000,4229.910649
"Bahamas,_The",BHS,2015,11861900000,31699.35863
"Bahamas,_The",BHS,2016,11834600000,31314.84456
"Bahamas,_The",BHS,2017,12357600000,32371.00818
"Bahamas,_The",BHS,2018,12755800000,33077.39183
"Bahamas,_The",BHS,2019,13192800000,33872.33431
"Bahamas,_The",BHS,2020,9699500000,24665.09683
Bahrain,BHR,2015,31050638298,22634.08565
Bahrain,BHR,2016,32234973404,22608.45256
Bahrain,BHR,2017,35473776596,23742.93734
Bahrain,BHR,2018,37802005319,24086.30169
Bahrain,BHR,2019,38653318085,23552.37995
Bahrain,BHR,2020,34723357447,20406.50233
Bangladesh,BGD,2015,1.95079E+11,1248.45331
Bangladesh,BGD,2016,2.65236E+11,1678.95323
Bangladesh,BGD,2017,2.93755E+11,1839.583378
Bangladesh,BGD,2018,3.21379E+11,1991.483267
Bangladesh,BGD,2019,3.51238E+11,2154.226819
Bangladesh,BGD,2020,3.73902E+11,2270.347535
Barbados,BRB,2015,4724691213,16558.86478
Barbados,BRB,2016,4832811756,16909.88655
Barbados,BRB,2017,4981588900,17404.20747
Barbados,BRB,2018,5097283213,17782.87473
Barbados,BRB,2019,5304164323,18480.05659
Barbados,BRB,2020,4689534962,16318.74811
Belarus,BLR,2015,56454734397,5967.052204
Belarus,BLR,2016,47722657821,5039.681886
Belarus,BLR,2017,54726595249,5785.670673
Belarus,BLR,2018,60031262269,6360.062473
Belarus,BLR,2019,64409647194,6837.717826
Belarus,BLR,2020,61489588895,6555.426818
Belgium,BEL,2015,4.62336E+11,41008.29672
Belgium,BEL,2016,4.76063E+11,42012.62272
Belgium,BEL,2017,5.02765E+11,44198.48239
Belgium,BEL,2018,5.43347E+11,47549.20805
Belgium,BEL,2019,5.35376E+11,46599.11134
Belgium,BEL,2020,5.21677E+11,45189.3669
Belize,BLZ,2015,1734320479,4805.196852
Belize,BLZ,2016,1796928937,4877.670506
Belize,BLZ,2017,1844906693,4909.604664
Belize,BLZ,2018,1887465218,4927.194224
Belize,BLZ,2019,1945250236,4983.336114
Belize,BLZ,2020,1585631670,3987.796596
Benin,BEN,2015,11388160958,1076.796698
Benin,BEN,2016,11821066153,1087.287331
Benin,BEN,2017,12701654743,1136.593872
Benin,BEN,2018,14262407011,1241.825298
Benin,BEN,2019,14391686633,1219.515506
Benin,BEN,2020,15651545332,1291.040972
Bermuda,BMU,2015,6654541000,102005.6256
Bermuda,BMU,2016,6899911000,106885.8785
Bermuda,BMU,2017,7142316000,111820.5815
Bermuda,BMU,2018,7225977000,113050.7369
Bermuda,BMU,2019,7423465000,116153.1661
Bermuda,BMU,2020,6881662000,107706.0398
Bhutan,BTN,2015,2003598213,2752.630172
Bhutan,BTN,2016,2158972129,2930.574923
Bhutan,BTN,2017,2450364928,3286.596744
Bhutan,BTN,2018,2446866405,3243.477437
Bhutan,BTN,2019,2535657069,3322.863329
Bhutan,BTN,2020,2315436303,3000.777986
Bolivia,BOL,2015,33000198249,3035.971655
Bolivia,BOL,2016,33941126194,3076.656439
Bolivia,BOL,2017,37508642171,3351.124344
Bolivia,BOL,2018,40287647931,3548.59078
Bolivia,BOL,2019,40895322851,3552.068144
Bolivia,BOL,2020,36629843806,3137.989617
Bosnia_and_Herzegovina,BIH,2015,16219819344,4729.690054
Bosnia_and_Herzegovina,BIH,2016,16914287593,4994.971623
Bosnia_and_Herzegovina,BIH,2017,18079076427,5394.26914
Bosnia_and_Herzegovina,BIH,2018,20177422311,6070.35298
Bosnia_and_Herzegovina,BIH,2019,20201323283,6119.762351
Bosnia_and_Herzegovina,BIH,2020,19955120005,6082.36673
Botswana,BWA,2015,13578754072,6402.910183
Botswana,BWA,2016,15082578065,6982.917492
Botswana,BWA,2017,16088437675,7296.092142
Botswana,BWA,2018,16914245098,7503.878588
Botswana,BWA,2019,16695925027,7247.429476
Botswana,BWA,2020,14930072799,6348.832318
Brazil,BRA,2015,1.80221E+12,8813.989806
Brazil,BRA,2016,1.79569E+12,8710.06329
Brazil,BRA,2017,2.06351E+12,9928.675897
Brazil,BRA,2018,1.91693E+12,9151.381732
Brazil,BRA,2019,1.87329E+12,8876.059836
Brazil,BRA,2020,1.44857E+12,6814.875632
British_Virgin_Islands,VGB,2015,2.64582E+12,16179.62179
British_Virgin_Islands,VGB,2016,2.64582E+12,16179.62179
British_Virgin_Islands,VGB,2017,2.64582E+12,16179.62179
British_Virgin_Islands,VGB,2018,2.64582E+12,16179.62179
British_Virgin_Islands,VGB,2019,2.64582E+12,16179.62179
British_Virgin_Islands,VGB,2020,2.64582E+12,16179.62179
Brunei_Darussalam,BRN,2015,12930394938,31164.03625
Brunei_Darussalam,BRN,2016,11400854268,27158.40565
Brunei_Darussalam,BRN,2017,12128104859,28571.60829
Brunei_Darussalam,BRN,2018,13567351175,31628.47626
Brunei_Darussalam,BRN,2019,13469422959,31085.96193
Brunei_Darussalam,BRN,2020,12005825770,27442.95383
Bulgaria,BGR,2015,50781996713,7074.681023
Bulgaria,BGR,2016,53953897624,7569.478815
Bulgaria,BGR,2017,59199447421,8366.293221
Bulgaria,BGR,2018,66363422450,9446.700772
Bulgaria,BGR,2019,68915416142,9879.268533
Bulgaria,BGR,2020,69889347433,10079.20338
Burkina_Faso,BFA,2015,11832159276,653.3272681
Burkina_Faso,BFA,2016,12833363370,688.2506963
Burkina_Faso,BFA,2017,14106956830,734.996268
Burkina_Faso,BFA,2018,15890065020,804.5005378
Burkina_Faso,BFA,2019,16178162030,796.1152068
Burkina_Faso,BFA,2020,17933606353,857.9327297
Burundi,BDI,2015,3104003611,305.5111441
Burundi,BDI,2016,2639321196,251.6514772
Burundi,BDI,2017,2712324087,250.5146007
Burundi,BDI,2018,2660123624,238.0343096
Burundi,BDI,2019,2581268126,223.8628757
Burundi,BDI,2020,2780510625,233.8375103
Cabo_Verde,CPV,2015,1596800287,3043.031382
Cabo_Verde,CPV,2016,1663008687,3131.017598
Cabo_Verde,CPV,2017,1769787215,3292.633503
Cabo_Verde,CPV,2018,1966501118,3616.460666
Cabo_Verde,CPV,2019,1981845741,3603.775241
Cabo_Verde,CPV,2020,1703698677,3064.272388
Cambodia,KHM,2015,18049954289,1162.904995
Cambodia,KHM,2016,20016747754,1269.591499
Cambodia,KHM,2017,22177200512,1385.260066
Cambodia,KHM,2018,24571753583,1512.126989
Cambodia,KHM,2019,27089389787,1643.121389
Cambodia,KHM,2020,25872798012,1547.511388
Cameroon,CMR,2015,32210232912,1382.50979
Cameroon,CMR,2016,33814337900,1413.255957
Cameroon,CMR,2017,36098550142,1469.4475
Cameroon,CMR,2018,39973839065,1585.240534
Cameroon,CMR,2019,39670977333,1533.095688
Cameroon,CMR,2020,40804449726,1537.130218
Canada,CAN,2015,1.55651E+12,43596.13554
Canada,CAN,2016,1.52799E+12,42315.60371
Canada,CAN,2017,1.64927E+12,45129.4293
Canada,CAN,2018,1.72533E+12,46548.63841
Canada,CAN,2019,1.74202E+12,46328.67184
Canada,CAN,2020,1.64542E+12,43258.26387
Cayman_Islands,CYM,2015,4708336756,76284.1943
Cayman_Islands,CYM,2016,4909498943,78471.62814
Cayman_Islands,CYM,2017,5166467287,81513.16283
Cayman_Islands,CYM,2018,5530377593,86180.53969
Cayman_Islands,CYM,2019,5943589096,91513.04267
Cayman_Islands,CYM,2020,5608989196,85346.76195
Central_African_Republic,CAF,2015,1695825708,377.4229177
Central_African_Republic,CAF,2016,1825018191,402.1916451
Central_African_Republic,CAF,2017,2072349974,450.900697
Central_African_Republic,CAF,2018,2220978978,475.9538139
Central_African_Republic,CAF,2019,2221301401,468.1175148
Central_African_Republic,CAF,2020,2326720921,481.7462966
Chad,TCD,2015,10950392220,776.0197523
Chad,TCD,2016,10097778354,693.4497674
Chad,TCD,2017,10000395242,665.9488849
Chad,TCD,2018,11239167048,726.1510071
Chad,TCD,2019,11314951343,709.5400432
Chad,TCD,2020,10715396135,652.3492096
Channel_Islands,CHI,2015,2.64582E+12,16179.62179
Channel_Islands,CHI,2016,2.64582E+12,16179.62179
Channel_Islands,CHI,2017,2.64582E+12,16179.62179
Channel_Islands,CHI,2018,2.64582E+12,16179.62179
Channel_Islands,CHI,2019,2.64582E+12,16179.62179
Channel_Islands,CHI,2020,2.64582E+12,16179.62179
Chile,CHL,2015,2.42497E+11,13495.01061
Chile,CHL,2016,2.49299E+11,13690.90746
Chile,CHL,2017,2.76365E+11,14962.55685
Chile,CHL,2018,2.95403E+11,15772.33348
Chile,CHL,2019,2.78585E+11,14699.46278
Chile,CHL,2020,2.52727E+11,13220.57076
China,CHN,2015,1.10616E+13,8016.431435
China,CHN,2016,1.12333E+13,8094.363367
China,CHN,2017,1.23104E+13,8816.986905
China,CHN,2018,1.38948E+13,9905.342004
China,CHN,2019,1.42799E+13,10143.8382
China,CHN,2020,1.46877E+13,10408.66976
Colombia,COL,2015,2.93482E+11,6175.87603
Colombia,COL,2016,2.82825E+11,5870.777957
Colombia,COL,2017,3.11884E+11,6376.706716
Colombia,COL,2018,3.34198E+11,6729.583332
Colombia,COL,2019,3.2311E+11,6418.615783
Colombia,COL,2020,2.703E+11,5312.198556
Comoros,COM,2015,966029542,1242.585608
Comoros,COM,2016,1012835518,1273.050952
Comoros,COM,2017,1077439663,1323.814843
Comoros,COM,2018,1188797575,1428.290463
